Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.0,19.0,1.0,0.0,56.0,2954.7595,0.013793103,0.049396552,0.0,0.6,May,2,2,3,6,Returning_Visitor,False,False
0.0,0.0,1.0,20.0,13.0,816.9545,0.028571429,0.04761905,0.0,0.0,May,3,2,8,1,Returning_Visitor,False,False
1.0,13.0,0.0,0.0,52.0,1380.1666,0.007692308,0.023076924,21.105791,0.0,Nov,2,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,95.0,0.0,0.075,0.0,0.0,Feb,4,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,649.25,0.0,0.015384615,0.0,0.0,Feb,2,2,1,5,New_Visitor,False,False
3.0,61.0,0.0,0.0,31.0,1470.4166,0.0,0.006666667,0.0,0.0,May,1,2,1,3,New_Visitor,False,False
1.0,4.0,0.0,0.0,31.0,1075.7595,0.0,0.007758621,0.0,0.0,May,2,6,2,11,New_Visitor,False,False
4.0,55.0,0.0,0.0,16.0,284.9,0.003333333,0.03333333,18.8649,0.0,Mar,1,1,2,10,Returning_Visitor,False,False
1.0,4.75,2.0,78.0,67.0,1231.1365,0.002985075,0.0110199,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
2.0,88.0,0.0,0.0,3.0,95.5,0.0,0.02,0.0,0.0,May,1,2,3,2,New_Visitor,False,False
6.0,123.541664,0.0,0.0,12.0,189.0,0.0,0.014285714,0.0,0.0,Dec,3,12,3,1,New_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,1623.6666,0.13333334,0.14083333,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,259.66666,0.0,0.026666667,0.0,0.0,May,1,1,2,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,18.0,824.8333,0.0,0.023148147,0.0,0.8,May,2,2,2,4,Returning_Visitor,False,False
3.0,92.833336,0.0,0.0,24.0,463.81668,0.002666667,0.015333333,17.842306,0.0,Mar,1,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
2.0,11.923077,2.0,139.0,80.0,4099.7373,0.004117063,0.005279668,16.880695,0.0,Mar,3,2,1,2,Returning_Visitor,True,True
6.0,62.75,0.0,0.0,46.0,1098.5248,0.007083333,0.016529882,0.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,False
0.0,0.0,2.0,28.0,1.0,0.0,0.06666667,0.13333334,0.0,0.6,May,2,2,8,3,Returning_Visitor,False,False
0.0,0.0,1.0,57.0,5.0,454.0,0.0,0.05,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,57.0,3696.2253,0.007017544,0.03761542,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,237.33333,0.0,0.031666666,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
4.0,82.0,0.0,0.0,13.0,242.0,0.0,0.018181818,31.98,0.0,May,1,2,8,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,177.5,0.03333333,0.044444446,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,104.0,0.0,0.03333333,0.0,0.0,Mar,3,2,7,6,Returning_Visitor,False,False
1.0,146.0,0.0,0.0,7.0,221.4,0.025,0.0225,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,55.0,946.36365,0.010909091,0.025454545,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,True,False
8.0,335.06363,3.0,738.0833,36.0,2228.7073,0.005853659,0.010086083,27.79149,0.0,Dec,1,1,3,2,New_Visitor,False,False
3.0,195.4,2.0,294.6,93.0,6412.2334,0.0,0.026687598,0.0,0.0,Sep,2,2,9,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Feb,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
1.0,28.25,1.0,0.0,10.0,128.5,0.030555556,0.085119046,0.0,0.0,Nov,3,2,3,6,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,36.0,0.1,0.15,0.0,0.6,May,2,5,1,3,Returning_Visitor,False,False
1.0,26.5,0.0,0.0,13.0,470.5,0.0,0.016666668,41.422096,0.0,Nov,1,1,4,2,New_Visitor,False,True
1.0,206.0,2.0,69.5,65.0,1140.7916,0.0,0.02070707,6.6419115,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,False
3.0,142.5,0.0,0.0,48.0,1052.256,0.004347826,0.013043478,0.0,0.0,Nov,1,8,6,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,51.0,507.5,0.007843137,0.011671335,12.012213,0.0,Oct,3,2,1,1,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,13.0,221.5,0.0,0.020512821,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,1242.0,0.02173913,0.062318843,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,15.0,487.5,0.0,0.019166667,0.0,0.8,Feb,1,1,2,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,False
1.0,30.0,0.0,0.0,16.0,597.6,0.0,0.0125,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,26.0,668.5,0.0,0.007407407,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
12.0,244.25,0.0,0.0,110.0,4006.3594,0.01,0.030496867,11.103331,0.0,Nov,2,7,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,29.0,1155.5,0.05862069,0.0954023,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,103.5,0.0,0.05,0.0,0.0,Nov,2,2,1,6,Returning_Visitor,False,False
1.0,8.0,0.0,0.0,34.0,709.3333,0.0,0.014761905,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,1.0,16.0,8.0,308.0,0.0,0.025,35.091,0.0,May,2,4,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
6.0,111.0,0.0,0.0,13.0,522.0,0.0,0.011111111,36.654446,0.0,May,2,2,2,2,New_Visitor,False,True
5.0,123.0,1.0,12.25,26.0,934.15,0.014814815,0.0345679,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,872.8333,0.0,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,18.0,491.75,0.0,0.027777778,0.0,0.0,Dec,2,2,6,11,New_Visitor,False,False
4.0,85.0,0.0,0.0,22.0,452.58334,0.0,0.008333333,107.94,0.0,May,2,2,6,4,New_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,56.0,0.04,0.08,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,23.0,209.83333,0.002173913,0.030434784,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,674.5,0.041666668,0.0625,0.0,1.0,May,3,3,3,4,Returning_Visitor,True,False
1.0,54.5,0.0,0.0,68.0,3135.5176,0.003361345,0.01146836,4.0952888,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
2.0,37.0,0.0,0.0,25.0,1127.25,0.002666667,0.028,18.56148,0.0,May,2,5,3,4,Returning_Visitor,False,False
17.0,311.25,4.0,428.5476,139.0,3891.2144,0.001973684,0.011184211,86.790825,0.0,Dec,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,137.0,0.0,0.04,0.0,0.0,Oct,2,4,9,2,Returning_Visitor,False,False
2.0,124.4,2.0,7.0,7.0,294.6,0.0,0.02,0.0,0.0,June,3,2,6,11,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.1,0.0,0.0,Dec,1,1,2,2,New_Visitor,False,False
2.0,100.0,1.0,12.0,44.0,1373.95,0.0,0.004545455,0.0,0.0,May,1,1,2,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,111.0,0.1,0.125,0.0,0.8,May,2,2,4,13,Returning_Visitor,False,False
1.0,5.0,2.0,31.7,6.0,104.25,0.0,0.007407407,0.0,0.0,June,2,5,7,11,New_Visitor,False,False
3.0,63.4,1.0,0.0,26.0,1115.4,0.061494254,0.08706076,0.0,0.0,Aug,3,2,6,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,50.0,1803.7688,0.001360544,0.017428305,3.6093986,0.0,Mar,2,4,7,3,Returning_Visitor,True,True
0.0,0.0,2.0,45.0,11.0,624.0,0.015384615,0.046153847,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,647.1429,0.004347826,0.022222223,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
2.0,22.9,0.0,0.0,145.0,5962.7324,0.002857143,0.013265367,0.78027743,0.0,Nov,2,10,7,3,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
13.0,210.42744,9.0,435.45,154.0,6515.454,0.00867052,0.017328726,2.982411,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
3.0,44.228573,0.0,0.0,13.0,311.79,0.0,0.002666667,34.039974,0.0,June,2,2,1,5,New_Visitor,False,True
14.0,295.2,3.0,56.9,80.0,1242.0631,0.004545455,0.02070707,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.06666667,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
7.0,117.666664,0.0,0.0,74.0,1540.2902,0.00617284,0.016237507,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.1,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
6.0,148.20833,2.0,139.5,98.0,3714.3528,0.005,0.013429932,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4.0,82.0,0.0,0.0,32.0,1040.1666,0.011764706,0.04117647,0.0,0.0,May,2,2,2,3,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,9.0,336.88333,0.0,0.04,30.219696,0.0,Sep,1,2,6,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,False
3.0,32.2,0.0,0.0,81.0,1199.6167,0.0,0.00617284,0.0,0.0,Sep,2,2,2,1,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,17.0,248.9,0.0,0.02745098,0.0,0.8,May,1,1,3,2,Returning_Visitor,False,False
3.0,251.81429,2.0,101.8,37.0,1722.8143,0.001025641,0.007997558,4.683076,0.0,Oct,1,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.0,266.01666,0.0,0.042857144,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,79.5,0.0,0.06666667,0.0,0.0,Dec,4,1,3,2,Returning_Visitor,True,False
3.0,81.4,0.0,0.0,18.0,240.3,0.0,0.030434784,0.0,0.0,Aug,2,2,1,6,Returning_Visitor,False,False
13.0,293.57858,3.0,26.0,161.0,3457.629,0.006140351,0.018923933,15.988034,0.0,Nov,2,5,7,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,26.0,710.0,0.003846154,0.017521368,0.0,0.0,Aug,3,3,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,43.2,0.0,0.05,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,1027.0,0.0,0.054545455,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,640.375,0.023076924,0.041538462,0.0,0.0,Dec,1,1,5,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,False
1.0,12.833333,3.0,77.0,31.0,2372.3333,0.0,0.012941176,10.321661,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1.0,73.0,0.0,0.0,32.0,593.0,0.0,0.013541667,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,198.75,0.0,0.04,0.0,0.0,Nov,2,2,3,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,29.0,0.0,0.06666667,0.0,0.0,May,2,2,1,4,Returning_Visitor,True,False
12.0,337.54166,2.0,23.0,32.0,1249.8661,0.0055,0.02577466,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,150.0,3147.5842,0.005547653,0.006061121,0.0,0.6,May,2,2,5,6,Returning_Visitor,False,False
4.0,46.458332,0.0,0.0,82.0,2875.616,0.0,0.007267442,27.75787,0.0,Nov,2,4,3,1,Returning_Visitor,False,True
4.0,367.0,5.0,2256.9167,74.0,8981.58,0.002988954,0.043301832,0.0,0.0,Dec,2,2,1,8,Returning_Visitor,False,False
3.0,28.0,0.0,0.0,20.0,633.75,0.0,0.01904762,32.43718,0.0,Dec,2,10,1,1,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,25.0,566.88336,0.0,0.035619047,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,4,2,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Aug,3,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,83.0,0.0,0.05,0.0,0.6,May,1,2,2,4,New_Visitor,False,False
5.0,53.0,0.0,0.0,38.0,2246.1667,0.016923077,0.013931624,0.0,0.2,May,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,44.0,0.0,0.1,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
3.0,102.8,0.0,0.0,25.0,1109.2333,0.0,0.001666667,61.304867,0.0,Aug,2,2,6,5,New_Visitor,False,True
0.0,0.0,1.0,105.13333,17.0,526.3762,0.052941177,0.045751635,0.0,0.0,June,3,2,6,13,Returning_Visitor,False,False
4.0,55.325756,0.0,0.0,11.0,234.99243,0.0,0.018181818,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,41.0,451.7143,0.007692308,0.018376067,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,False,False
2.0,27.0,0.0,0.0,18.0,915.1667,0.021052632,0.036842104,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,62.0,0.0,0.05,0.0,0.0,Mar,1,1,2,10,Returning_Visitor,False,False
1.0,70.5,0.0,0.0,12.0,541.5357,0.0,0.008333333,115.781944,0.0,Nov,2,5,3,2,New_Visitor,True,True
1.0,19.0,1.0,11.0,11.0,66.833336,0.0,0.019230768,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,26.5,0.0,0.05,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
3.0,166.0,1.0,140.0,35.0,701.5,0.029411765,0.05,0.0,0.0,May,2,5,6,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,16.0,544.8333,0.004761905,0.042857144,0.0,0.0,May,1,1,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,53.0,2051.4666,0.004528302,0.017735848,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
3.0,64.0,0.0,0.0,29.0,619.4,0.0,0.007142857,42.89057,0.0,May,2,2,1,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,2478.0,0.028571429,0.057142857,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,True
0.0,0.0,1.0,0.0,1.0,102.0,0.0,0.1,0.0,0.4,May,2,2,1,2,Returning_Visitor,False,False
1.0,6.0,0.0,0.0,61.0,3545.1912,0.008954009,0.05751852,0.0,0.6,May,2,2,4,2,Returning_Visitor,False,False
3.0,46.9,0.0,0.0,26.0,561.4,0.0,0.007142857,53.887825,0.0,Nov,2,5,1,5,New_Visitor,False,True
2.0,23.0,0.0,0.0,39.0,1828.9667,0.005128205,0.02008547,20.59247,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
4.0,253.15,0.0,0.0,81.0,1839.13,0.01468254,0.01838023,0.0,0.0,Sep,3,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,741.4,0.05,0.075,0.0,0.0,Oct,2,2,7,1,Returning_Visitor,False,False
9.0,175.93452,4.0,54.5,229.0,6606.7837,0.00373444,0.015020196,8.896837,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,98.0,0.0,0.06666667,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,False,False
3.0,224.3,5.0,487.0,74.0,1845.9584,0.002531646,0.017679324,34.678413,0.0,Nov,2,2,1,10,Returning_Visitor,True,True
6.0,163.66667,10.0,403.0,15.0,665.56665,0.007142857,0.004761905,0.0,0.0,Mar,3,2,8,8,New_Visitor,False,False
3.0,20.166666,0.0,0.0,87.0,2467.2563,0.000189394,0.019568766,11.680315,0.0,Dec,4,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,98.5,0.071428575,0.1,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,196.5,0.0,0.021052632,0.0,0.0,May,2,2,7,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,135.0,7091.6978,0.01925926,0.037964728,0.0,0.0,Sep,2,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,647.5,0.028571429,0.04,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,115.625,0.04,0.088,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
3.0,31.5,0.0,0.0,13.0,956.5,0.0,0.04,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.1,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,True,False
3.0,53.5,0.0,0.0,26.0,1097.05,0.0,0.01960591,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,332.29166,0.0,0.009090909,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
1.0,12.0,0.0,0.0,22.0,380.80667,0.01904762,0.013333333,0.0,0.0,Jul,1,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,122.166664,0.0,0.02,0.0,0.0,Nov,1,1,1,5,New_Visitor,True,False
2.0,39.5,1.0,161.0,34.0,1406.2095,0.010810811,0.021212121,23.605188,0.2,May,2,2,8,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,7,1,1,3,Returning_Visitor,False,False
1.0,12.1,5.0,493.0,50.0,1572.4865,0.0,0.01993988,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,145.04,0.0,0.023333333,0.0,0.0,Nov,4,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,1197.8,0.0,0.01,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,137.0,0.15,0.15,0.0,0.2,May,3,3,2,11,Returning_Visitor,False,False
4.0,72.0,0.0,0.0,32.0,2258.175,0.0,0.025714286,38.190674,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,442.5,0.0,0.1,0.0,0.0,Dec,4,2,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,221.71428,0.028571429,0.060714286,0.0,0.0,Mar,3,3,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,240.75,0.0,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,1506.9166,0.004444444,0.033015873,0.0,0.0,Nov,1,8,2,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,644.125,0.00625,0.021924604,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,False,False
5.0,626.0,1.0,66.0,77.0,2660.15,0.0,0.008227848,41.92519,0.0,May,1,1,3,2,Returning_Visitor,False,False
2.0,77.5,1.0,17.0,46.0,1066.5667,0.004255319,0.019148936,51.003082,0.0,Dec,3,2,4,10,Returning_Visitor,False,True
4.0,37.0,0.0,0.0,9.0,224.25,0.0,0.015384615,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,330.08334,0.0375,0.043055557,0.0,1.0,May,1,1,7,4,Returning_Visitor,True,False
2.0,37.5,0.0,0.0,70.0,6384.367,0.016666668,0.027790835,0.0,0.0,Nov,1,1,3,8,Returning_Visitor,False,True
7.0,139.575,0.0,0.0,30.0,986.5,0.0,0.011428571,36.39286,0.0,Dec,2,10,1,2,New_Visitor,False,True
2.0,24.2,0.0,0.0,8.0,530.0,0.0,0.044444446,0.0,0.0,Aug,1,8,1,2,Returning_Visitor,False,False
2.0,149.2,0.0,0.0,3.0,133.73334,0.0,0.04,0.0,0.0,Oct,3,2,6,20,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.1,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
2.0,844.0,0.0,0.0,6.0,192.5,0.05,0.075,0.0,0.6,May,3,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,1888.5,0.0,0.008695652,46.006435,0.0,May,2,2,4,4,New_Visitor,True,True
0.0,0.0,0.0,0.0,4.0,179.25,0.0,0.05,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,False
4.0,151.0,0.0,0.0,30.0,1547.2333,0.0,0.012121212,28.404482,0.0,Sep,2,2,2,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,3.0,55.0,0.044444446,0.11111111,0.0,0.0,May,3,5,1,3,Returning_Visitor,False,False
3.0,52.0,0.0,0.0,9.0,319.0,0.0,0.02,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,80.0,3279.4075,0.01875,0.041944444,0.0,0.4,May,2,4,7,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.06666667,0.0,0.6,Feb,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,2.0,13.0,4.0,145.0,0.0,0.04,0.0,0.0,May,1,8,4,6,Returning_Visitor,True,False
1.0,6.0,0.0,0.0,97.0,1643.366,0.005666667,0.015870588,24.217604,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,490.3,0.011111111,0.022222223,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,190.25,0.03076923,0.04923077,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
12.0,381.5,1.0,22.2,154.0,7835.8745,0.012549679,0.022587817,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,1.0,74.6,0.1,0.1,0.0,0.0,Oct,3,2,1,4,Returning_Visitor,False,False
6.0,186.66667,2.0,100.8,11.0,347.4,0.0,0.015,0.0,0.0,Aug,3,2,4,5,Returning_Visitor,False,True
7.0,114.25,1.0,17.333334,25.0,874.5833,0.0,0.012345679,54.331036,0.0,May,2,5,2,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,5.0,112.0,0.0,0.02,0.0,0.0,May,2,2,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,8,5,3,3,Returning_Visitor,True,False
2.0,83.0,0.0,0.0,15.0,605.88574,0.0,0.005882353,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,5.0,99.0,0.0,0.04,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
3.0,79.0,0.0,0.0,38.0,1272.9166,0.004878049,0.020139374,9.401136,0.0,Mar,2,4,2,2,Returning_Visitor,False,False
4.0,65.5,0.0,0.0,23.0,783.75,0.007692308,0.03076923,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,True,True
3.0,201.15,0.0,0.0,17.0,506.18332,0.0,0.001666667,0.0,0.0,Dec,1,8,3,11,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,35.666668,0.08,0.07,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
2.0,15.416667,6.0,160.83333,8.0,143.33333,0.013333333,0.045238096,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
1.0,5.5,0.0,0.0,22.0,339.25,0.0,0.026984127,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,False
5.0,111.666664,1.0,123.5,42.0,1610.7832,0.009090909,0.017794259,4.6465034,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
8.0,137.075,0.0,0.0,59.0,2088.4436,0.006343284,0.023522861,54.07524,0.0,May,4,2,3,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,697.51666,0.0,0.01764706,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,57.666668,0.0,0.025,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
7.0,165.91667,2.0,150.5,42.0,3127.0789,0.009614512,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,2.0,39.0,19.0,1527.6072,0.03809524,0.08373016,0.0,1.0,May,2,2,1,4,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,4.0,94.75,0.0,0.053333335,0.0,0.0,Dec,3,2,1,20,Returning_Visitor,False,False
2.0,47.0,0.0,0.0,42.0,1528.3824,0.0,0.004761905,17.696571,1.0,May,1,1,1,4,New_Visitor,True,True
